gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,1,0,-1.0789228546182041,1,1,0.6435027134401181,-0.7813160924901872,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,0,-0.1006573565360382,1,1,0.670110081581885,0.14802300428604104,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,-0.019135231695857704,1,1,1.4866236914323585,0.5823193970719488,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0,-0.712073292837392,1,1,1.1390649450805275,-0.38079217650033725,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
1,1,0,0,-1.1604449794583847,1,0,0.34915870337182087,-0.8898074150082423,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,-0.05989629411594795,1,0,-0.3492847103495616,-0.2834038316479141,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
1,0,1,0,0.30695326766486425,0,1,-0.748395232476066,-0.2527437203605125,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,1
0,0,1,1,-0.712073292837392,1,1,-1.3171277265063348,-0.8361908489052199,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,-1.201206041878475,1,0,1.4334089551488247,-0.8720603095546278,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0
0,1,1,0,1.570546202687662,1,0,0.8181135668704638,1.8304662601001145,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0
1,0,0,0,-1.2827281667186554,1,1,0.15958120536173165,-0.9797569855598345,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-0.22294054379630893,1,0,0.5603546879970964,-0.03373031201378937,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,0,-0.3859847934766699,1,0,1.0126799464071345,-0.04240520311238467,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0
0,1,1,0,1.6113072651077522,1,0,0.4522622549211681,1.498039135558525,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
1,0,0,1,0.10314795556441304,1,1,0.2410662702958926,0.09102919050341267,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0
0,0,1,0,0.38847539250504476,1,1,0.051488772285803376,0.1937372522890711,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0,0,0,-1.201206041878475,1,0,0.6468286344578388,-0.9067378004347628,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,1,0,-1.2419671042985652,1,0,0.3840808740578904,-0.9434902016540023,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.46750691831685043,1,1,1.1407279055893882,-0.14681292549496885,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0
0,0,0,0,-1.2827281667186554,1,1,-1.5116941060430058,-1.0019408673768528,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,0,1.570546202687662,1,0,1.476645928379196,2.3922151241412104,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,1,0,0,0.6738028294456765,1,0,1.2205500100146889,1.227925541732799,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
0,0,0,0,0.14390901798450328,1,0,-0.34595878933184065,-0.17458140641617206,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0,0,1,0,1.570546202687662,1,0,-1.363690620754427,-0.27232292749652787,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,0,-0.2637016062163992,1,1,0.8779801451894393,0.027744425160734297,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,0,-1.0381617921981139,1,1,1.144053826607109,-0.7167289898070072,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,-0.5490290431570309,0,1,-1.3304314105772181,-0.818554111022834,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,-1.2419671042985652,1,1,-1.5033793034987035,-0.9933763438494865,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.26619220524477405,1,0,0.5670065300325382,0.41091855895339363,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0
1,0,0,0,0.7960860167059473,0,0,-1.1558205571468725,-0.29382253037192674,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0,0,1,1,-0.9974007297780236,1,0,-1.5083681850252848,-0.9389209842051239,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,0,-0.3044626686364894,1,1,1.1191094189742024,0.09957164051653315,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,-0.14141841895612844,1,1,-1.4701200933214948,-0.7214085748271146,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,1.081413453646579,1,1,0.7283136993920002,1.2789595066690644,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,1,0,0,1.407501953007301,1,1,1.7044715180930754,2.4505554222928323,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,0.755324954285857,1,1,-1.4967274614632617,-0.570381590357423,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,1,1,0,1.3667408905872107,1,1,1.1706611947488759,2.0232342600085937,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,1
0,0,1,1,1.3667408905872107,1,1,0.31257357217689147,1.1347090910728304,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,1,0,0,1.2852187657470302,1,1,1.285405469860246,1.880528990409565,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0
1,0,0,0,-1.2827281667186554,1,0,-1.5233348296050289,-1.0020953819765734,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.201206041878475,1,1,-0.3176884606812135,-0.9239109945179871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,1.1221745160666692,1,0,-0.11480727860024036,0.5956738731906515,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0
1,0,0,1,-1.1604449794583847,1,0,0.5304213988376084,-0.8637385946839651,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
1,0,1,1,1.2036966409068497,1,0,-1.4900756194278202,-0.452531097799153,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,1,1,0,-0.7935954176775724,1,0,0.9627911311413214,-0.4538113616254088,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,0,1,1,-0.34522373105657966,1,0,-0.016692608577474836,-0.3224077313202241,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0
1,0,0,0,-0.3044626686364894,1,1,0.4705548205186328,-0.17082890899438785,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,0
1,0,0,0,-0.9566396673579334,0,1,-1.3271054895594974,-0.9265156691989903,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,1.2852187657470302,1,0,0.03153324617947787,0.7853957281332119,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0
0,0,0,0,-0.5490290431570309,1,1,1.3885090214095928,-0.15650319824887046,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,1,0,0,1.570546202687662,1,1,-1.3370832526126601,-0.23053776502924836,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,-0.6713122304173017,1,1,0.32255133523005397,-0.4937644224102878,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0,1,0,0.021625830724232544,1,1,1.0293095514957389,0.33012949681380416,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1
1,0,0,0,-0.5897901055771212,1,0,-1.5249977901138891,-0.8565205555255919,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,1,0,0,-1.2827281667186554,1,0,-0.6170213522760918,-0.9900653167126181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,0.9998913288063985,1,0,0.166233047397173,0.7567001596136856,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
1,0,0,0,-0.8751175425177529,1,1,0.36745126896928604,-0.6280155360531793,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,-1.201206041878475,1,1,-0.5222326032710469,-0.935874839239205,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.1604449794583847,1,0,-1.3620276602455665,-0.9674620381249298,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
1,0,0,1,-0.22294054379630893,1,0,-1.4900756194278202,-0.7664164703742793,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0,1,0,1.6113072651077522,1,1,1.4932755334678003,2.414818402728899,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,-1.1604449794583847,1,1,-1.4934015404455407,-0.9739075042847003,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.5515196421854057,1,0,0.2643477174199388,0.4240081529011468,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,1,0,0.7145638918657667,1,0,1.1490427081336905,1.223223883198446,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,0,-1.0381617921981139,1,0,0.32587725624777514,-0.7701027472533262,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,1,-0.3859847934766699,1,0,-1.4784348958657971,-0.7991514920007851,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,-0.3859847934766699,1,1,0.5370732408730502,-0.16416270769215946,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,0.18467008040459354,1,1,0.6933915287059312,0.3894631031064863,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,1,0,-1.1604449794583847,1,1,0.32587725624777514,-0.8774462470306003,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.592280704605496,1,1,1.3818571793741514,1.2533321566297029,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,-0.05989629411594795,1,1,1.0559169196375058,0.2600240155691767,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0
0,0,0,0,1.5297851402675717,1,0,1.1324131030450861,2.008533299520898,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0
